"fips_state","state_code","state_name","group","vaxx_count","pct_of_vaxx_total","pct_of_vaxx_known","vaxx_total","vaccination_rate","state_residents","pct_of_state"
"05","AR","Arkansas","raceeth_aian",1782,0.00159135417810843,0.0024506500686237,1119801,0.109891465219536,16216,0.00537344373590863
"05","AR","Arkansas","raceeth_asian",14836,0.0132487825961934,0.0204028307621219,1119801,0.323654529985384,45839,0.0151895219172617
"05","AR","Arkansas","raceeth_black",86350,0.0771119154206863,0.118750636041334,1119801,0.185700522155029,464996,0.1540842281341
"05","AR","Arkansas","raceeth_hispanic",56472,0.0504303889708975,0.0776616782689774,1119801,0.24346521463585,231951,0.0768608564373299
"05","AR","Arkansas","raceeth_nhpi",1686,0.00150562466009586,0.00231862851610525,1119801,0.133038743786002,12673,0.00419941122750185
"05","AR","Arkansas","raceeth_other",21238,0.0189658698286571,0.029207018045696,1119801,0.286234130300008,74198,0.024586752486245
"05","AR","Arkansas","raceeth_unknown",392647,0.350639979782122,,1119801,,,
"05","AR","Arkansas","raceeth_white",544790,0.486506084563239,0.749208558297142,1119801,0.250832093653067,2171931,0.719705786061653
"06","CA","California","raceeth_aian",27796,0.00133168021526882,0.00600338051920732,20872879,0.186471491919524,149063,0.00377257943700105
"06","CA","California","raceeth_asian",641029,0.0307110964424218,0.138449453548962,20872879,0.110776052234162,5786711,0.146453693582363
"06","CA","California","raceeth_black",164636,0.00788755590448256,0.0355580858814296,20872879,0.0757996472357825,2171989,0.0549700531908822
"06","CA","California","raceeth_hispanic",1007331,0.0482602807212172,0.217563365296936,20872879,0.0646766376785391,15574882,0.394178834230613
"06","CA","California","raceeth_nhpi",25205,0.00120754784234604,0.00544377629826667,20872879,0.177692708994261,141846,0.00358992709673662
"06","CA","California","raceeth_other",1065374,0.0510410662563607,0.230099493354079,20872879,0.800039950407427,1331651,0.0337022546162487
"06","CA","California","raceeth_unknown",16242821,0.778178276221503,,20872879,,,
"06","CA","California","raceeth_white",1698687,0.0813824963964003,0.36688244510112,20872879,0.118325258822376,14356081,0.363332657846156
"08","CO","Colorado","raceeth_aian",9380,0.00326294463708264,0.00572959488465678,2874704,0.294496248155474,31851,0.00553090122554672
"08","CO","Colorado","raceeth_asian",37443,0.0130249931819067,0.022871345550768,2874704,0.203723754441138,183793,0.0319155106259429
"08","CO","Colorado","raceeth_black",47033,0.016360988818327,0.0287292149477678,2874704,0.206455322810036,227812,0.0395593755296301
"08","CO","Colorado","raceeth_hispanic",247542,0.0861104308478369,0.151206330163935,2874704,0.196945985489731,1256903,0.218260222382134
"08","CO","Colorado","raceeth_nhpi",3241,0.00112742042311139,0.00197970330716126,2874704,0.481789802289282,6727,0.00116813828590163
"08","CO","Colorado","raceeth_other",238430,0.0829407132003852,0.145640437990268,2874704,1.45810018285113,163521,0.0283952936894485
"08","CO","Colorado","raceeth_unknown",1237590,0.430510410810991,,2874704,,,
"08","CO","Colorado","raceeth_white",1054045,0.366662098080359,0.643843373155443,2874704,0.271093114451707,3888129,0.675170558261396
"09","CT","Connecticut","raceeth_aian",2977,0.00143249930468206,0.00164318898991622,2078186,0.518821889159986,5738,0.00160940760168817
"09","CT","Connecticut","raceeth_asian",76347,0.0367373276501718,0.0421405944955101,2078186,0.461247077445431,165523,0.0464262764820897
"09","CT","Connecticut","raceeth_black",107423,0.0516907533781866,0.059293345940131,2078186,0.297710833356428,360830,0.101206438640143
"09","CT","Connecticut","raceeth_hispanic",222564,0.107095322555344,0.122846729711694,2078186,0.370351141684721,600954,0.168556977320479
"09","CT","Connecticut","raceeth_nhpi",1488,0.000716009057899534,0.000821318514274549,2078186,1.28831168831169,1155,0.000323957089569507
"09","CT","Connecticut","raceeth_other",261368,0.125767375971159,0.144265038601418,2078186,2.85891798473015,91422,0.0256422554481589
"09","CT","Connecticut","raceeth_unknown",266465,0.128219995707795,,2078186,,,
"09","CT","Connecticut","raceeth_white",1139554,0.548340716374761,0.628989783747056,2078186,0.487058617366161,2339665,0.656234687417871
"10","DE","Delaware","raceeth_aian",926,0.00186014744581266,0.0023815892350109,497810,0.289827856025039,3195,0.00328108247994381
"10","DE","Delaware","raceeth_asian",17860,0.0358771418814407,0.0459343236903831,497810,0.491118077324974,36366,0.0373458045275857
"10","DE","Delaware","raceeth_black",57020,0.114541692613648,0.146650343607259,497810,0.26667414963123,213819,0.219579898209422
"10","DE","Delaware","raceeth_hispanic",27641,0.0555252003776541,0.0710901814740134,497810,0.295973873005675,93390,0.0959061949301884
"10","DE","Delaware","raceeth_nhpi",306,0.000614692352503967,0.000787004650014403,497810,0.714953271028037,428,0.000439531549738951
"10","DE","Delaware","raceeth_other",25404,0.0510315180490549,0.0653368174149212,497810,0.859259259259259,29565,0.0303615660468039
"10","DE","Delaware","raceeth_unknown",108994,0.218946987806593,,497810,,,
"10","DE","Delaware","raceeth_white",259659,0.521602619473293,0.667819739928398,497810,0.434938969951474,597001,0.613085922256317
"11","DC","District of Columbia","raceeth_aian",564,0.00134140395523897,0.00246367821916252,420455,0.338129496402878,1668,0.00236344649443357
"11","DC","District of Columbia","raceeth_asian",11918,0.0283454828697482,0.0520604911630833,420455,0.420447329429196,28346,0.0401644210618789
"11","DC","District of Columbia","raceeth_black",77065,0.183289531578885,0.336637166595319,420455,0.247340126775255,311575,0.441481319846008
"11","DC","District of Columbia","raceeth_hispanic",29275,0.0696269517546468,0.127879751535431,420455,0.368345559092568,79477,0.112613691269842
"11","DC","District of Columbia","raceeth_nhpi",392,0.000932323316407225,0.00171234372679381,420455,4.35555555555556,90,0.000127524091426272
"11","DC","District of Columbia","raceeth_other",16355,0.0388983363261229,0.0714423001319204,420455,0.762826492537313,21440,0.0303790724464363
"11","DC","District of Columbia","raceeth_unknown",191529,0.455527939969795,,420455,,,
"11","DC","District of Columbia","raceeth_white",93357,0.222038030229156,0.40780426862829,420455,0.354763198595494,263153,0.372870524789975
"12","FL","Florida","raceeth_aian",16909,0.00171032951431558,0.00324990832064173,9886399,0.395458159876514,42758,0.00199080564214004
"12","FL","Florida","raceeth_asian",193889,0.0196116907682969,0.0372654488367677,9886399,0.330103616533698,587358,0.0273472945497005
"12","FL","Florida","raceeth_black",441111,0.044617964538959,0.0847814956074632,9886399,0.134776638728175,3272904,0.152385886837147
"12","FL","Florida","raceeth_hispanic",1541539,0.15592522616172,0.296283660931678,9886399,0.272182199787451,5663629,0.263697660512371
"12","FL","Florida","raceeth_nhpi",20975,0.00212160160640897,0.00403139316490983,9886399,1.50606735118834,13927,0.000648438892793966
"12","FL","Florida","raceeth_other",85934,0.00869214362074604,0.0165165072816859,9886399,0.165670594404516,518704,0.0241507752888491
"12","FL","Florida","raceeth_unknown",4683483,0.473729919255737,,9886399,,,
"12","FL","Florida","raceeth_white",2902559,0.293591124533817,0.557871585856854,9886399,0.255092496284865,11378457,0.529779138276998
"13","GA","Georgia","raceeth_aian",7077,0.00182371431619604,0.00236172700745127,3880542,0.356523929471033,19850,0.00186956853842971
